Id_chunk_data_gz,Id_chunk_llm_gz,dataini,datafim,total_ok,lista_id_err,status
2748,2748,2026-05-06T12:44:17.415524,2026-03-07T04:29:14.976535,454,[],em_processamento
2749,2749,2026-05-06T12:44:25.424210,2026-03-07T04:30:16.603920,449,[],em_processamento
2750,2750,2026-05-06T12:49:11.203839,2026-03-07T04:31:56.702297,421,[],em_processamento
2751,2751,2026-05-06T12:49:48.467719,2026-03-07T04:33:15.488783,229,[],em_processamento
2752,2752,2026-05-06T12:55:10.078533,2026-03-07T04:34:37.292818,320,[],em_processamento
2753,2753,2026-05-06T12:58:04.940519,2026-03-07T04:36:59.881351,397,[],em_processamento
2754,2754,2026-05-06T13:00:25.519717,2026-03-07T04:38:34.191705,344,[],em_processamento
2755,2755,2026-05-06T13:00:32.852804,2026-03-07T04:41:50.906632,294,[],em_processamento
2756,2756,2026-05-06T13:05:54.477967,2026-03-07T04:41:11.039694,298,[],em_processamento
2757,2757,2026-05-06T13:10:39.634658,2026-03-07T04:43:17.342570,284,[],em_processamento
2758,2758,2026-05-06T13:11:16.653191,2026-03-07T04:44:25.812105,318,[],em_processamento
2759,2759,2026-05-06T13:14:39.979950,2026-03-07T04:49:10.494867,396,[],em_processamento
2760,2760,2026-05-06T13:15:17.179614,2026-03-07T04:49:42.215799,436,[],em_processamento
2761,2761,2026-05-06T13:16:38.258566,2026-03-07T04:51:53.371587,450,[],em_processamento
2762,2762,2026-05-06T13:20:28.601036,2026-03-07T04:54:33.785528,452,[],em_processamento
2763,2763,2026-05-06T13:22:00.039861,2026-03-07T04:55:42.725318,360,[],em_processamento
2764,2764,2026-05-06T13:27:21.688726,2026-03-07T04:56:38.028561,235,[],em_processamento
2765,2765,2026-05-06T13:32:28.256598,2026-03-07T04:58:28.973452,343,[],em_processamento
2766,2766,2026-05-06T13:32:43.522566,2026-03-07T05:03:44.004263,422,[],em_processamento
2767,2767,2026-05-06T13:37:08.907705,2026-03-07T05:02:09.984597,326,[],em_processamento
2768,2768,2026-05-06T13:38:05.253469,2026-03-07T05:03:37.069497,305,[],em_processamento
2769,2769,2026-05-06T13:43:26.935428,2026-03-07T05:05:57.077363,325,[],em_processamento
2770,2770,2026-05-06T13:46:42.760495,2026-03-07T05:06:40.102177,319,[],em_processamento
2771,2771,2026-05-06T13:48:48.638679,2026-03-07T05:08:08.826558,342,[],em_processamento
2772,2772,2026-05-06T13:54:10.323871,2026-03-07T05:10:07.257964,419,[],em_processamento
2773,2773,2026-05-06T13:56:22.377188,2026-03-07T05:12:57.672960,396,[],em_processamento
2774,2774,2026-05-06T13:59:32.130079,2026-03-07T05:14:56.907292,426,[],em_processamento
2775,2775,2026-05-06T14:03:20.212390,2026-03-07T05:17:39.987855,412,[],em_processamento
2776,2776,2026-05-06T14:04:22.320045,2026-03-07T05:19:43.976591,226,[],em_processamento
2777,2777,2026-05-06T14:04:53.912139,2026-03-07T05:19:51.419847,310,[],em_processamento
2778,2778,2026-05-06T14:10:15.540010,2026-03-07T05:22:11.715351,360,[],em_processamento
2779,2779,2026-05-06T14:14:40.527232,2026-03-07T05:24:45.868950,396,[],em_processamento
2780,2780,2026-05-06T14:15:37.160437,2026-03-07T05:26:07.492386,315,[],em_processamento
2781,2781,2026-05-06T14:20:02.615315,2026-03-07T05:26:23.599307,272,[],em_processamento
2782,2782,2026-05-06T14:20:58.840672,2026-03-07T05:27:34.654723,292,[],em_processamento
2783,2783,2026-05-06T14:25:34.866822,2026-03-07T05:28:26.580569,304,[],em_processamento
2784,2784,2026-05-06T14:26:20.905168,2026-03-07T05:31:48.821528,363,[],em_processamento
2785,2785,2026-05-06T14:31:42.725285,2026-03-07T05:36:21.965727,427,[],em_processamento
2786,2786,2026-05-06T14:37:04.553872,2026-03-07T05:36:13.483965,416,[],em_processamento
2787,2787,2026-05-06T14:42:26.462451,2026-03-07T05:39:27.464143,422,[],em_processamento
2788,2788,2026-05-06T14:47:48.251278,2026-03-07T05:43:03.096509,375,[],em_processamento
2789,2789,2026-05-06T14:53:10.079837,2026-03-07T05:43:11.561471,274,[],em_processamento
2790,2790,2026-05-06T14:58:32.105466,2026-03-07T05:49:35.608292,410,[],em_processamento
2791,2791,2026-05-12T00:38:17.000435,2026-03-07T06:00:45.482024,429,[],em_processamento
2792,2792,2026-05-12T00:38:18.168452,2026-03-07T06:10:39.086953,371,[],em_processamento
2793,2793,2026-05-12T00:38:19.240461,2026-03-07T06:19:30.277629,363,[],em_processamento
2794,2794,2026-05-12T00:38:20.586983,2026-03-07T06:25:01.254210,265,[],em_processamento
2795,2795,2026-05-12T00:38:21.719202,2026-03-07T06:35:15.012287,337,[],em_processamento
2796,2796,2026-05-12T00:38:22.876639,2026-03-07T06:40:34.399754,315,[],em_processamento
2797,2797,2026-05-12T00:38:23.969751,2026-03-07T06:42:48.214928,289,[],em_processamento
2798,2798,2026-05-12T00:38:25.100549,2026-03-07T06:45:09.962244,341,[],em_processamento
2799,2799,2026-05-12T00:38:26.413914,2026-03-07T06:47:55.069725,426,[],em_processamento
2800,2800,2026-05-12T00:38:27.653508,2026-03-07T06:49:43.300623,428,[],em_processamento
